0.009649,/_samplerate,60.000000
0.009649,/CubeX,0.499996
0.009649,/CubeY,-0.971837
0.026090,/_samplerate,60.000000
0.026090,/CubeX,0.406733
0.026090,/CubeY,-0.951969
0.042907,/_samplerate,60.000000
0.042907,/CubeX,0.309013
0.042907,/CubeY,-0.926987
0.059466,/_samplerate,60.000000
0.059466,/CubeX,0.207908
0.059466,/CubeY,-0.897026
0.076159,/_samplerate,60.000000
0.076159,/CubeX,0.104524
0.076159,/CubeY,-0.862248
0.092782,/_samplerate,60.000000
0.092782,/CubeX,-0.000004
0.092782,/CubeY,-0.822838
0.109591,/_samplerate,60.000000
0.109591,/CubeX,-0.104533
0.109591,/CubeY,-0.779009
0.126329,/_samplerate,60.000000
0.126329,/CubeX,-0.207916
0.126329,/CubeY,-0.730995
0.142795,/_samplerate,60.000000
0.142795,/CubeX,-0.309021
0.142795,/CubeY,-0.679056
0.159523,/_samplerate,60.000000
0.159523,/CubeX,-0.406740
0.159523,/CubeY,-0.623469
0.176144,/_samplerate,60.000000
0.176144,/CubeX,-0.500004
0.176144,/CubeY,-0.564533
0.192825,/_samplerate,60.000000
0.192825,/CubeX,-0.587789
0.192825,/CubeY,-0.502566
0.209390,/_samplerate,60.000000
0.209390,/CubeX,-0.669134
0.209390,/CubeY,-0.437899
0.226169,/_samplerate,60.000000
0.226169,/CubeX,-0.743148
0.226169,/CubeY,-0.370880
0.242965,/_samplerate,60.000000
0.242965,/CubeX,-0.809019
0.242965,/CubeY,-0.301869
0.259687,/_samplerate,60.000000
0.259687,/CubeX,-0.866027
0.259687,/CubeY,-0.231237
0.276255,/_samplerate,60.000000
0.276255,/CubeX,-0.913547
0.276255,/CubeY,-0.159362
0.292815,/_samplerate,60.000000
0.292815,/CubeX,-0.951058
0.292815,/CubeY,-0.086632
0.309543,/_samplerate,60.000000
0.309543,/CubeX,-0.978148
0.309543,/CubeY,-0.013437
0.326111,/_samplerate,60.000000
0.326111,/CubeX,-0.994522
0.326111,/CubeY,0.059831
0.342859,/_samplerate,60.000000
0.342859,/CubeX,-1.000000
0.342859,/CubeY,0.132777
0.359537,/_samplerate,60.000000
0.359537,/CubeX,-0.994521
0.359537,/CubeY,0.205010
0.376185,/_samplerate,60.000000
0.376185,/CubeX,-0.978147
